@id	@type	@lat	@lon	name	brand	operator	website	addr:city	addr:state	addr:postcode
10728511424	node	40.9849617	-111.9117223	F45						
10728511425	node	40.9850426	-111.9116635	Hotworx						
10728515598	node	39.1260657	-119.7717453	Anytime Fitness	Anytime Fitness					
10728802424	node	33.5541660	-111.8808367	30/10 Weight Loss for Life						
10728802466	node	33.5541953	-111.8823216	Discover Strength						
10728810228	node	33.5570095	-111.8873717	Hammer CrossFit East						
10728810230	node	33.5574065	-111.8873740	Move on the Daley						
10728810243	node	33.5586489	-111.8877500	XGYM Scottsdale						
10731412446	node	39.0522050	-77.1111614	Planet Fitness	Planet Fitness			Rockville	MD	20852
10731413199	node	33.5665377	-111.8878894	Body Politik						
10731757128	node	37.8407401	-122.2936739	CorePower Yoga	CorePower Yoga				CA	
10731789604	node	40.0232478	-105.2373585	Boulder Crossfit			https://bouldercrossfit.com			
10731797440	node	33.5684105	-111.8757189	CrossFit North Scottsdale						
10731797450	node	33.5698681	-111.8864422	Simply Pilates						
10733044948	node	35.1632155	-101.9388066	Orangetheory Fitness	Orangetheory Fitness			Amarillo	TX	79119
10733373651	node	39.3704045	-76.6554040							
10733783310	node	34.0977653	-118.2748444	Hype						90027
10735179618	node	33.6130920	-111.9271502	Delta Pilates						
10735688079	node	41.7129658	-87.9877367	Argonne Fitness Center						
10736091127	node	30.3406232	-97.9671025	Manduu			https://manduu.com	Lakeway	TX	78734
10736100982	node	32.7667479	-117.1830230	9Round	9Round					
10737423663	node	45.2042157	-93.5519181	Hotworx	Hotworx					
10737468828	node	43.8858280	-91.2210315	Coulee Fitness			https://www.couleefitness.com/home	Onalaska		54650
10737870743	node	45.2107769	-93.5550818	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/143/rogers-mn-55374/	Rogers	MN	55374
10738032847	node	30.3375252	-97.9705125	Pure Barre	Pure Barre		https://www.purebarre.com	Lakeway	TX	78738
10738269035	node	47.6759871	-122.2086205	Bodies By Kristina Pilates						
10738283384	node	33.5743786	-117.1796052	Cycle Fit						
10738283385	node	33.5744284	-117.1796231	Yoga SoCal						
10738426822	node	43.7020373	-116.6169816	Younique Training			https://www.youniquetraining.com	Middleton	ID	83644
10739290074	node	35.6297534	-82.1806962	Broken Bar Gym LLC				Old Fort	NC	28762
10739815896	node	40.7205378	-73.8454874	Club Pilates	Club Pilates					
10741791697	node	32.9733892	-96.8438936	Team Texas Training Center						
10742055276	node	36.0669724	-115.0367206	Orangetheory Fitness	Orangetheory Fitness			Henderson	NV	89014
10742251028	node	39.0478481	-77.0513543	Wheaton Community Recreation Center						
10742377685	node	36.0625771	-115.0514597	Planet Fitness	Planet Fitness			Henderson	NV	89014
10742623342	node	37.6007757	-122.3853269	Basecamp Fitness						
10743439845	node	39.2742964	-120.1178682	NPOA recreation center			https://npoa.info/			
10744098187	node	37.7711015	-122.4247205	Sessions Training Center						
10744184743	node	36.0423164	-115.0276039	CrossFit Psyched			https://crossfitpsyched.com/	Henderson	NV	89014
10744205589	node	38.5918362	-90.5430607	Planet Fitness	Planet Fitness					
10744352314	node	33.5759799	-111.8758679	BodyUC						
10744352573	node	33.5813945	-111.8793070	9Round	9Round					
10744406557	node	33.5805580	-111.8804735	Club Pilates	Club Pilates					
10744406562	node	33.5802011	-111.8806959	Orangetheory Fitness	Orangetheory Fitness			Scottsdale	AZ	85260
10744406563	node	33.5802361	-111.8808897	StretchLab						
10745050095	node	48.7516234	-122.4839965	Bellingham Yoga Collective			https://www.bellinghamyogacollective.com/	Bellingham	WA	98225-3089
10745695462	node	41.5177592	-81.4509299	Xtreme Compound				Mayfield Heights	OH	44124
10746339540	node	32.9064583	-97.1881406	F45 Training	F45 Training					
10746369605	node	36.9762288	-84.1028546	Corbin Fitness Center			http://corbinwellness.com			
10746393856	node	38.8877194	-77.0912827	SoulCycle	SoulCycle		https://www.soul-cycle.com/studios/va-clarendon/	Arlington	VA	22201
10746777100	node	38.8647122	-77.0629019	Club Pilates	Club Pilates					
10747476473	node	33.5846930	-111.8942479	Hotworx	Hotworx					
10747476506	node	33.5853084	-111.8929547	Fight Ready MMA & Fitness Gym						
10747665862	node	39.9785404	-75.2254660	Planet Fitness	Planet Fitness					
10748312890	node	39.6142997	-104.7561187	Row House				Centennial	CO	80015
10749096939	node	39.9572418	-82.9345684	Snap Fitness	Snap Fitness		https://www.snapfitness.com/us/gyms/bexley-oh	Bexley	OH	43209
10749590809	node	35.6898125	-82.0149732	Workout Anytime Marion				Marion	NC	28752
10749990968	node	47.7207892	-122.2978856	Blosm Studio			https://www.blosmstudio.com/	Seattle		98125
10751288452	node	42.0872243	-80.1388468	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/5015/erie-pa-16506/	Erie	PA	16506
10751805139	node	38.5568089	-90.3764040	Planet Fitness	Planet Fitness					
10753321263	node	40.5507013	-74.2109413	The Max Challenge						
10753715016	node	41.3593736	-81.6865029	Planet Fitness	Planet Fitness			Parma	OH	44134
10754043787	node	42.5400026	-71.6141882	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/713/devens-ma-01434/	Devens	MA	01434
10754563492	node	38.0530763	-78.5009116	Stretch Lab						
10754844841	node	38.8189577	-77.1404546	LA Fitness	LA Fitness					
10756028095	node	36.0232551	-96.0085858	Vertical Limit Fitness						
10756202511	node	33.4727284	-84.3385199	Workout Anytime	Workout Anytime					
10757178647	node	40.7355214	-73.9859028	Pilates Habitat			https://www.pilateshabitat.com/			
10757178648	node	40.7355435	-73.9857746	RFX Studio						
10757291413	node	39.6757259	-75.7482782	Harrington Gym						
10759842705	node	41.0610702	-85.2187056	Anytime Fitness	Anytime Fitness					
10760309125	node	34.0167269	-84.5276422	Crossfit Marietta						
10760531985	node	39.9631334	-75.1684114	BPM Fitness			https://bpmfitnessphl.com/			
10760531988	node	39.9626168	-75.1645611	Retro Fitness	Retro Fitness		https://retrofitness.com/location/philadelphiapaspringgardenst			19130
10760911520	node	41.6340365	-72.7659100	Fitness By Design						
10762019853	node	33.4733651	-112.0299784	Liberty Performance Training						
10762261769	node	33.6175252	-111.9009988	Fortified Fitness AZ						
10762328220	node	33.8431758	-117.5334538	Sweat Ethics						
10762341453	node	33.6152987	-111.9028777	Compound Fitness						
10762489995	node	33.6151164	-111.9066117	Source Performance						
10763716137	node	35.2252221	-80.1203536	The Color Barre				Norwood	NC	28128
10764288614	node	42.4879048	-71.2242397	Movement Workshop			https://www.movementworkshop.life/	Burlington	MA	01803
10764775827	node	37.7840030	-122.4851848	Gracie Jiu-Jitsu						
10766558225	node	39.7480865	-89.7098971	Extreme Air Gymnastics Academy			https://www.extremeairgymnastics.com/	Springfield	IL	62704
10766795445	node	45.7024647	-111.0877824	The Pitt				Bozeman	MT	59718
10766795465	node	45.6952456	-111.0295064	The Mountain Project						
10766806625	node	45.7032932	-111.0269190	Altitude Athletics						
10767437284	node	34.2466739	-118.2776018	USA GYM						
10767521860	node	33.6210013	-111.8935489	Infinity Fitness AZ						
10769401102	node	32.8487166	-96.6866577	Planet Fitness	Planet Fitness					
10769844263	node	38.8057856	-77.0516935	Orangetheory Fitness	Orangetheory Fitness		https://www.orangetheory.com/en-us/locations/virginia/alexandria/1101-king-street	Alexandria	VA	22314
10769948481	node	47.1354463	-119.2684852	Evolve Fitness				Moses Lake	WA	98837
10770835172	node	41.8043696	-81.0514394	Snap Fitness	Snap Fitness			Madison	OH	44057
10771282384	node	27.5954544	-81.5017965	Fitness4you Avon Park						
10771465472	node	41.0231627	-80.7339174	Axio Fitness Canfield			http://www.AxioFitness.com	Canfield	OH	44406
10771482336	node	37.8056319	-122.2714896	Four Elements Fitness						
10772390184	node	41.9530326	-87.7933115	Iron Mine Gym			https://www.ironminechicago.com/	Chicago	IL	60634
10773289703	node	41.0230601	-80.5910381	Axio Fitness Poland			https://www.axiofitness.com/	Youngstown	OH	44514
10775547998	node	33.8927614	-84.5200820	F45						
10775947867	node	41.3735159	-74.6924938	Flourish Body + Soul				Port Jervis	NY	12771
10776248615	node	33.9642530	-84.4092678	RockBox Fitness						
10776435910	node	35.9228325	-82.0485156	Fitness Express LLC				Spruce Pine	NC	28777
10776662434	node	38.0643994	-78.4873564	Snap Fitness	Snap Fitness		https://www.snapfitness.com/us/gyms/charlottesville-va	Charlottesville	VA	22901
10776956317	node	27.2968161	-81.3636356	Wolf's Den Gym						
10776973512	node	34.1087636	-118.2706545	Skyline Healthcare and Wellness Center						90039
10776999768	node	28.0774036	-80.6483034	Orangetheory Fitness	Orangetheory Fitness			West Melbourne	FL	32904
10778689990	node	34.9039874	-77.5578266	Fit4Life Health Clubs - Richlands				Richlands	NC	28574
10778967275	node	33.6214483	-111.8964611	Jazzercise	Jazzercise					
10780334634	node	39.0811676	-76.5515897	Rolly Pollies						
10780514467	node	44.9203320	-123.3164742	Life Balance Yoga						
10780593450	node	40.7159175	-73.9599511	Equinox	Equinox					
10780719242	node	33.9015438	-117.4764866	Curl Fitness						
10780768285	node	33.6279278	-111.8929644	Legends Boxing						
10780809635	node	44.9207003	-123.3170142	World Gym	World Gym		https://www.worldgym.com/			
10780831805	node	33.6225239	-111.8971627	Believe Fitness & Wellness						
10780854843	node	42.4663828	-71.1298434	Turbo CrossFit						
10780887208	node	42.4715909	-71.1366858	Planet Fitness	Planet Fitness					
10781539927	node	42.3169047	-71.3640281	Fitness Together	Fitness Together					
10781991808	node	46.9945693	-120.5481926	Indigo Yoga Ellensburg			https://www.indigoyogaellensburg.com/details	Ellensburg	WA	98926
10782327193	node	45.7805621	-111.1440555	Boiling River CrossFit						
10782348160	node	34.0458397	-84.5281468	Next Play 360						
10782561768	node	39.1698180	-94.5979828	Metro KC Fitness - Briarcliff				Kansas City	MO	64116
10783390605	node	47.4675413	-87.8879116							
10783507351	node	33.6217797	-111.8984770	Impax Ultimate Wellness						
10783508034	node	33.6208197	-111.9007873	EliteU Training						
10783559652	node	37.8271587	-122.2106973	Crufit						
10783580961	node	37.8257400	-122.2093722	Orangetheory Fitness	Orangetheory Fitness			Oakland	CA	94611
10784573392	node	42.4758507	-71.4745726	Ripped By Jules			http://rippedbyjules.squarespace.com/	Acton	MA	01720
10785379654	node	39.3600090	-111.5776966	Snow College Gym						
10785936943	node	28.5390429	-81.7364079	YogaSix Clermont			https://www.yogasix.com/location/clermont	Clermont	FL	34711
10785957359	node	28.8227203	-81.6449871	Fitness CF			https://fitnesscfgyms.com/mountdorafl/	Mount Dora		
10786066410	node	33.6203013	-111.9067189	1st Place Fitness						
10786487656	node	47.7164637	-122.2973812	Tier 1 Body			https://www.tier1body.com/	Seattle		98125
10787280074	node	38.8526930	-82.1458864							
10787280075	node	38.8524449	-82.1459104							
10788807060	node	33.7749424	-118.3752300	The Bar Method			https://barmethod.com/			
10789506712	node	37.3800452	-121.9592720	American Barbell Clubs				Santa Clara	CA	95054
10790492014	node	38.8077801	-77.1277341	F45 Training	F45 Training					
10791282760	node	44.5593743	-123.2620190	cycle lab			https://thecyclelab.com/	Corvallis	OR	97333
10792379230	node	30.4419169	-84.3022531	Leach Gym				Tallahassee	FL	32306
10792995468	node	42.5012794	-71.1356335	Today's Fitness Center						
10793591507	node	39.4866304	-87.3974639	T.H.I.R.S.T.						47804
10793603505	node	39.4954380	-87.3962292	Dedicated Health						47804
10793721708	node	37.4124643	-122.0226488							
10793721709	node	37.4125885	-122.0227176							
10794129951	node	41.8989062	-87.6867004	Wear|Haus Chi			https://www.wearhauschi.com/	Chicago	IL	60622
10794689454	node	45.7181840	-123.9381302	Fit Manzanita						
10794689456	node	45.7183834	-123.9391157	Sand & Pine Wellness						
10794908010	node	39.0991028	-76.8223556	Fitness Evolution						
10794908011	node	39.1000070	-76.8223170	Tae Kwon Do						
10795465293	node	61.1972592	-149.9068278	Just Reign Cycle Studio						
10796180618	node	39.2766449	-76.6128668	Federal Hill Fitness						
10797461737	node	37.8071339	-122.2662729	Catch MMA						
10797702226	node	33.6191017	-111.9095066	Valley Commercial Fitness						
10797714939	node	39.4978368	-76.6519573	Club Pilates	Club Pilates					
10797724447	node	39.2685618	-76.5997446	F45 Training	F45 Training					
10797728799	node	33.6153166	-111.9089819	TruHIT Fitness						
10797744006	node	33.6143147	-111.9092711	Authentic Yoga						
10797744007	node	33.6143181	-111.9090416	Bella Shanti Yoga & Pilates						
10797744014	node	33.6167608	-111.9105455	Pilates Joe						
10797753517	node	33.6162194	-111.9156645	UltraFit Boot Camps						
10797753518	node	33.6159392	-111.9154774	Personal Power Training						
10797753519	node	33.6155679	-111.9156745	OPEX Fitness						
10797780548	node	61.1956679	-149.7344966	BR Fitness						
10798073308	node	42.2772025	-71.4170076	Alliance Jiu-Jitsu Framingham		Samuel Almeida	https://alliancebjjframingham.com/			01702
10798211584	node	33.0104452	-97.0347602	The Exercise Coach			https://exercisecoach.com/flower-mound			
10798264105	node	43.1859614	-76.2442925	Orangetheory Fitness	Orangetheory Fitness			Liverpool	NY	13090
10798271137	node	43.1777957	-76.2599636	Planet Fitness	Planet Fitness					
10798574298	node	33.6145024	-111.9103666	EVERYBITFIT - Personal Training						
10798609812	node	33.6145212	-111.9124406	MH Fitness						
10798609814	node	33.6142384	-111.9124510	SJ Fitness						
10798609914	node	33.6145019	-111.9129517	Jeremy Scott Fitness						
10798609916	node	33.6142110	-111.9129556	Reality Defense Training						
10798611198	node	33.6135051	-111.9094951	Redline Athletics Scottsdale						
10798611202	node	33.6119467	-111.9094812	HELIX						
10798644637	node	33.6127234	-111.9148592	The Art of Fitness						
10799628806	node	33.4548335	-88.8284344	Club4 Fitness			https://www.club4fitness.com/location/starkville			39573
10799628906	node	33.4555821	-88.8285055	Club4 Fitness			https://www.club4fitness.com/			39759
10799702069	node	38.8973998	-104.8405806	Altitude Movement			https://altitudemovement.com	Colorado Springs	CO	80907
10799846702	node	27.7514586	-81.8027163	The SweatBox Gym						
10802014891	node	29.5357816	-95.5324844	LA Fitness	LA Fitness		https://www.lafitness.com/Pages/clubhome.aspx?clubid=293	Missouri City	TX	77459
10802036464	node	39.9299464	-82.7867327	Orangetheory Fitness	Orangetheory Fitness			Pickerington	OH	43147
10803409003	node	29.5741875	-98.4392883	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/5036/san-antonio-tx-78247/	San Antonio	TX	78247
10804402433	node	35.8829432	-80.5121477	Infinity Elite Athletics				Mocksville	NC	27028
10805252663	node	40.6920416	-73.9307355	Gym X Boxing				Brooklyn	NY	11221
10805523530	node	34.0286368	-118.3880506	Yoga Six						
10806697932	node	37.7713323	-122.3910839	Row House			https://www.therowhouse.com			
10806697937	node	37.7723982	-122.3915273	CorePower Yoga	CorePower Yoga					
10808089410	node	32.9212368	-85.9605137	Planet Fitness	Planet Fitness					
10808932132	node	43.5764463	-116.1495406	Barre3	Barre3		https://online.barre3.com/studio-locations/boise	Boise	ID	83716
10812873776	node	34.9420981	-82.2393136	MEL-O-YOGA						
10814820291	node	32.8044321	-111.5809732							
10815370675	node	38.8977268	-77.1386287	StarFit Studio	StarFit Studio		https://starfitstudio.com/	Arlington	VA	22207
10815473953	node	30.2945795	-97.8240079	Wild Heart Yoga			https://www.wildheartyogaaustin.com	Austin	TX	78746
10815588821	node	33.0088581	-97.0456810	Prevail Personal Fitness			https://www.prevailpf.com/			
10815627092	node	47.4657110	-122.3358004	Benavidez Boxing						
10816724370	node	34.0445276	-118.4317057	Chrome CycleStudio						
10819698783	node	43.0600013	-89.5111670	Crunch Fitness	Crunch Fitness					
10820716476	node	34.0235501	-84.5274826	Planet Fitness	Planet Fitness		https://www.planetfitness.com/gyms/marietta-canton-rd-ga?utm_medium=yext&utm_source=extnet			
10822657112	node	38.9720238	-95.3076952	Orangetheory Fitness	Orangetheory Fitness		https://www.orangetheory.com/en-us/locations/kansas/lawrence/565-wakarusa-dr-suite-c	Lawrence	KS	66049
10822934408	node	33.0378126	-96.7014033	24 Hour Fitness	24 Hour Fitness		https://www.24hourfitness.com/gyms/plano-tx/east-plano-super-sport	Plano	TX	75074
10822958606	node	40.7240758	-74.0655014	Four Fitness						07306
10823508977	node	33.0202472	-117.0724370	THE BXNG CLUB - Rancho Bernardo			https://www.thebxngclub.com/			
10824753112	node	38.9270587	-104.8307364	Bad and Boozy Yoga Studio						
10825329537	node	30.3991858	-97.7451050	Orangetheory Fitness	Orangetheory Fitness			Austin	TX	78759
10825608545	node	47.6763457	-122.2038559	Club Pilates	Club Pilates					
10825608546	node	47.6763274	-122.2036917	Orangetheory Fitness	Orangetheory Fitness			Kirkland	WA	98033
10825683681	node	40.5810757	-73.9734651	Warbasse Fitness Center			https://awh-inc.com/live-here/	Brooklyn	NY	11224
10826228690	node	39.7172877	-104.9052372	Yoga Six			https://www.yogasix.com/location/boulevard-one	Denver	CO	80230
10828034328	node	35.2127437	-80.8353743	Eat The Frog Fitness			https://eatthefrogcharlotte.com/	Charlotte	NC	28204
10828077270	node	43.1204645	-88.0865221	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/3422/menomonee-falls-wi-53051/	Menomonee Falls	WI	53051
10828243726	node	42.4141009	-71.1508952	Brizuela Fitness			https://www.brizuelafitness.com/	Arlington	MA	02474
10828290784	node	42.3662101	-71.0819427	Orangetheory Fitness	Orangetheory Fitness			Cambridge	MA	02142
10830376211	node	42.3311864	-72.6754900	Yoga of the Valley			https://www.yogaofthevalley.com/	Florence	MA	01062
10830942290	node	35.8578373	-78.5800688	Planet Fitness	Planet Fitness			Raleigh	NC	27616
10832474923	node	42.5320867	-83.1628732	Burn Fitness			https://burnfitnessclub.com/	Clawson	MI	48017
10832881651	node	34.1448577	-118.1452664	Equinox	Equinox					
10833021485	node	30.5746757	-97.4142050	Cheer Skillz Academy			https://cheerskillzacademy.com/	Taylor	TX	76574
10833025823	node	36.0689094	-95.7808091	Hot Works				Broken Arrow	OK	74012
10833346215	node	47.5063988	-117.5672166	Snap Fitness	Snap Fitness					
10833615537	node	41.8553046	-87.6268319	Phenomenal Fitness			https://phenomenalfitness.com/	Chicago	IL	60616
10834392314	node	33.3669251	-84.5667211	D1				Peachtree City	GA	30269
10836122805	node	40.1653659	-105.1023253	Full Circle Yoga						
10836131113	node	34.8472842	-82.3705088	Alloy			https://alloypersonaltraining.com/location/greenville-sc/	Greenville	SC	29607
10836131114	node	34.8472214	-82.3706351	Hotworx	Hotworx			Greenville	SC	29607
10836278523	node	39.9639185	-75.6296119	KidStrong	KidStrong		https://www.kidstrong.com/locations/west-chester	East Bradford Township	PA	19380
10836365673	node	43.6757495	-121.5003350	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/921/lapine-or-97739/	La Pine	OR	97739
10837806871	node	41.7532128	-87.9438388	Orangetheory Fitness	Orangetheory Fitness					
10837806887	node	41.7498170	-87.9116817	CycleBar	CycleBar		https://www.cyclebar.com/location/burr-ridge	Burr Ridge	IL	60527
10837806896	node	41.7506170	-87.9116349	Amore Yoga						
10840225406	node	32.8464191	-117.2734746	Life Time						92037
10844295830	node	38.9822031	-77.0976104	SoulCycle	SoulCycle					
10846149407	node	27.8293743	-82.6503305	Ninja Academy of Martial Arts						
10846294494	node	38.6786716	-85.1586462	Restoration Fitness For Women		Teresa Kemper	https://restorationfitnessforwomenky.com	Carrollton	KY	41008
10853239372	node	41.9374889	-87.6445072	LA Fitness	LA Fitness			Chicago	IL	60657
10853290022	node	34.0127391	-118.4666734	Sweat Pilates						
10854075004	node	42.1476638	-74.6204572	Twisted Sister Yoga			https://www.twistedsisteryoga.com			
10855428547	node	38.6731980	-90.3876759	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/4112/olivette-mo-63132/	Olivette	MO	63132
10856467515	node	38.4415835	-90.4022938	City of Arnold Recreation Center			https://www.arnoldmo.org/government/departments/parks-recreation/rec-center/	Arnold	MO	63010
10856694675	node	39.2060796	-76.8622522	Mayweather Boxing + Fitness			https://mayweather.fit/columbia-md/	Columbia	MD	21044
10857018117	node	42.4081926	-71.1448602	Rocco Venneri Fitness				Arlington	MA	02474
10857351057	node	33.6196341	-111.8747507	Reformed Pilates						
10857385487	node	33.6192476	-111.8769589	True Hot Yoga						
10858012965	node	40.8343078	-74.2255418	Diamond Gymnastics						
10858012967	node	40.8347120	-74.2254707	Stretch Lab						
10858012970	node	40.8348231	-74.2254641	AKT						
10858327802	node	33.5987100	-117.2397016	Diamond Cut						
10858327804	node	33.5986102	-117.2397015							
10858683561	node	37.9915851	-122.3065941	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/4222/pinole-ca-94564/	Pinole	CA	94564
10858809376	node	44.9002885	-91.9341209	fitness 1440						
10858840206	node	29.6885159	-95.5078776	Fitness Connection						
10858986957	node	40.5987601	-74.3292160	Graham Fitness				Colonia	NJ	07067
10859130736	node	41.9710124	-117.6216447	Fort McDermitt Paiute Shoshone Wellness Center				Fort McDermitt	NV	89421
10859142467	node	37.7833784	-122.3986881	Crunch Fitness	Crunch Fitness					
10859142546	node	37.7872219	-122.4010885	PerformForLife						
10859146874	node	29.7269063	-95.4289606	YogaSix						
10861018127	node	44.2190682	-123.2017693	448 Fitness						
10861639572	node	40.7488072	-115.5951924	Silver State Fitness						
10862204198	node	27.9931006	-82.4597166	Seriously Strong Training Tampa			https://seriouslystrongtraining.com/Tampa	Tampa	FL	33603
10862387329	node	42.3729338	-72.4998528	Aerobics Studio						
10863706448	node	37.2955108	-122.0314092	Kyoshin-Ryu Karate						
10864014035	node	39.4006356	-84.5637946	One Love Yoga LLC			https://oneloveyogahamilton.com/	Hamilton	OH	45011
10864452191	node	30.1453817	-97.9676226	Wizard Academy Gym						78737
10866445125	node	39.9644196	-75.5930784	Stumpy's Hatchet House			https://www.stumpyshh.com/westchesterpa	West Chester	PA	19382
10867703106	node	33.0100744	-96.6105778	Ninja Nation						
10869882844	node	37.7799986	-122.3946831	J Body Works			https://jbodyworks.com			
10869882845	node	37.7800307	-122.3946534	Divine Yoga Studio			https://www.divineyogastudiosf.com			
10874870225	node	32.7608965	-79.8405163	Breathe Pilates						
10874897282	node	32.8277559	-79.8374920	Club Pilates	Club Pilates					
10874914159	node	37.7777137	-122.3917425	Flagship Athletic Performance						
10874914162	node	37.7774743	-122.3921400	Orangetheory Fitness	Orangetheory Fitness			San Francisco	CA	94107
10874976870	node	39.3901723	-123.3486685	Thrive Yoga						
10875050513	node	47.6701397	-122.1171355	Row House			https://www.therowhouse.com/location/redmond	Redmond	WA	98052
10876203182	node	41.8463502	-72.4866737	Planet Fitness	Planet Fitness					
10878739950	node	38.7717518	-77.1383964	Orangetheory Fitness	Orangetheory Fitness		https://www.orangetheory.com/en-us/locations/virginia/alexandria/5900-kingstowne-center-suite-100	Alexandria	VA	22315
10879610625	node	33.7748222	-89.8249109	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/726/grenada-ms-38901/	Grenada	MS	38901
10879725194	node	44.5402577	-123.3674587	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/70/philomath-or-97370/	Philomath	OR	97370
10879790521	node	40.7582186	-73.9917081	Mid City Gym			https://midcitygym.com			10036
10879801807	node	40.1878220	-105.1011988	Burn & Tone						
10879947850	node	41.4822446	-71.3078406	Pulse Studio			https://pulsenewport.com			
10881754053	node	39.8707127	-86.0838035	Peak Fitness						
10882093704	node	35.0979811	-106.5642579	Stretch Lab				Albuquerque	NM	
10882574345	node	39.8701354	-86.0818367	Livrite Fitness						
10884135793	node	36.2974166	-115.2705595	Odin's Iron Fitness						
10886868828	node	35.7471298	-95.3561612	Strictly Fitness				Muskogee	OK	74403
10887458379	node	35.7723587	-95.3446066	Champion Fitness & Training				Muskogee	OK	74403
10888943527	node	38.6737306	-90.4555113	Hotworx	Hotworx					
10888943534	node	38.6739287	-90.4565329	BodyWise 1-on-1						
10890574225	node	42.3672913	-71.0387895	The Point Barre & Yoga Studio			https://www.thepointeb.com/	East Boston	MA	02128
10891125947	node	33.9694289	-88.4588873	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/1881/amory-ms-38821/	Amory	MS	38821
10892015713	node	34.0280837	-118.4710004	Bay Club Santa Monica						
10892141277	node	40.1637268	-105.1023319	Align Training & Pilates						
10893691505	node	35.1235793	-85.2406854	Orangetheory Fitness	Orangetheory Fitness			Hixson	TN	37343
10894599576	node	32.9664336	-96.9927162	Johnny's Performance Training			https://johnnysperformancetraining.com/			
10894624914	node	47.5627574	-122.3857136	The Rowhouse			https://therowhouse.com		WA	
10894771601	node	33.5753492	-117.2027914	Crunch Fitness	Crunch Fitness					
10894993756	node	36.0593981	-95.8140542	King's Gym						74012
10895068584	node	40.7820555	-111.9000085	Club Pilates	Club Pilates					
10895084942	node	32.9380831	-117.2325294	F45 Training	F45 Training					
10897690529	node	32.9929744	-97.1899153	Yoga Six						
10897941853	node	37.7746636	-122.3912895	Lagree Fit 415			https://www.lagreefit415.com/			
10898964141	node	38.5086583	-90.3746964	Orangetheory Fitness	Orangetheory Fitness			Saint Louis	MO	63128
10899556712	node	32.3509722	-110.9732484	My Gym						
10899556714	node	32.3511821	-110.9732074	Club Pilates	Club Pilates					
10899752706	node	39.3681320	-76.5163323	Social Fit Yoga			https://www.sowellness.com/	Nottingham	MD	21236
10900189253	node	29.5103247	-95.0906463	ReformHer Pilates				League City	TX	77573
10900637764	node	26.1706055	-80.1320899	Xtreme Body Transformations			https://xtremebodytransformations.com/	Oakland Park	FL	33334
10902546970	node	45.2877029	-122.3379350	Timber Town Fitness			https://www.timbertownfitness.com/	Estacada	OR	97023
10902762473	node	42.9378986	-87.8619373	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/864/cudahy-wi-53110/	Cudahy	WI	53110
10904362450	node	39.0826081	-108.5548424	Hamilton Recreation Center						
10904463174	node	25.5724368	-80.3732122	Crunch Fitness	Crunch Fitness		https://www.crunch.com/locations/cutler-bay	Cutler Bay	FL	33189
10904463176	node	25.5759238	-80.3692019	LA Fitness	LA Fitness		https://www.lafitness.com/pages/clubhome.aspx?clubid=798&Miami-Florida+GYM	Cutler Bay	FL	33189
10906276363	node	32.8059908	-96.8518246	Corado Fitness						
10908493945	node	39.2224763	-94.7572534	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/5031/parkville-mo-64152/	Parkville	MO	64152
10908516345	node	35.9120088	-82.3204681	Small Town Fitness				Burnsville	NC	28714
10908975988	node	38.5413199	-121.7385918	Barefoot Yoga						
10909511184	node	37.9635828	-122.5110350	360 Fitness Superstore				San Rafael	CA	94901
10909816024	node	44.5601631	-123.2613780	Studio Cloud 9			https://www.studiocloud9pilates.com/	Corvallis	OR	97333
10910533344	node	30.5944132	-87.8526972	Personal Edge Fitness			https://www.personaledgefitness.com/	Daphne	AL	36526
10911547656	node	39.3951427	-76.5009823	Breakaway Yoga Studio						
10911701102	node	32.7021472	-97.4134224	CERA				Fort Worth	TX	76109
10911911941	node	30.2983312	-89.7584738	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/4842/slidell-la-70458/	Slidell	LA	70458
10913753520	node	30.3755998	-90.0538485	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/61/mandeville-la-70448/	Mandeville	LA	70448
10914440005	node	34.1244120	-81.2195686	Ballentine Family YMCA			https://columbiaymca.org/locations/ballentine-family-ymca			29063
10914781684	node	33.0115733	-97.0441543	Hotworx	Hotworx					
10914805116	node	30.6264864	-90.1874089	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/2672/folsom-la-70437/	Folsom	LA	70437
10915216714	node	30.7847156	-81.6467266	Anytime Fitness	Anytime Fitness		https://www.anytimefitness.com/gyms/1806/kingsland-ga-31548/	Kingsland	GA	31548
